,ct_year,SESi
799,1991_5350424.14,1.6898036936052228
800,1991_5350424.15,1.6898036936052228
801,1991_5350424.16,1.6898036936052228
802,1991_5350430.03,2.3622886139989943
803,1991_5350430.05,2.3622886139989943
804,1991_5350430.06,2.3622886139989943
805,1991_5350430.07,1.603522167594041
806,1991_5350430.08,1.603522167594041
807,1991_5350431.01,0.8960585497051318
808,1991_5350431.02,1.787028703556188
809,1991_5350440.00,2.2429680355280155
810,1991_5350441.02,0.4373892327890231
811,1991_5350441.03,2.103257458306863
812,1991_5350441.04,2.103257458306863
813,1991_5350442.02,1.1059606942152984
814,1991_5350442.03,2.8786399351958933
815,1991_5350442.04,1.2904079979716292
816,1991_5350442.05,1.2904079979716292
817,1991_5350442.06,1.2904079979716292
818,1991_5350450.02,0.9292012314972342
819,1991_5350450.03,2.116601299037291
820,1991_5350450.05,2.116601299037291
821,1991_5350450.06,2.116601299037286
822,1991_5350451.01,0.6061218216756188
823,1991_5350451.02,0.1399311811405352
824,1991_5350451.03,1.7963110324429783
825,1991_5350451.05,2.5167027249151874
827,1991_5350451.07,2.5167027249151874
828,1991_5350452.01,1.5635129977158135
829,1991_5350452.02,0.657649534130749
830,1991_5350452.03,1.8490281809308144
831,1991_5350452.05,2.5061009663201816
832,1991_5350452.06,2.5061009663201816
833,1991_5350452.07,2.5061009663201816
834,1991_5350455.00,2.138719218494628
835,1991_5350456.01,1.905165064446363
836,1991_5350456.02,2.521111206342409
837,1991_5350456.03,1.4102100127620338
838,1991_5350460.01,2.476787057654303
839,1991_5350460.02,1.9190545979162221
840,1991_5350461.01,2.0241283070286857
841,1991_5350461.02,2.1011685319991975
842,1991_5350470.00,0.6755007831394059
843,1991_5350471.00,0.9058536289414078
844,1991_5350472.00,-0.3318398575272606
845,1991_5350473.01,0.2258062779805396
846,1991_5350473.02,0.22580627798054298
847,1991_5350473.03,0.22580627798054298
848,1991_5350474.00,0.2641150606384382
849,1991_5350475.00,-0.3603970158435083
850,1991_5350476.01,-0.22660258038802553
851,1991_5350476.02,-0.2366446083105809
852,1991_5350500.01,-2.140333049448073
853,1991_5350500.02,-0.8789209731806136
854,1991_5350501.01,1.0533926667247926
855,1991_5350501.02,1.9050910761058026
856,1991_5350502.01,0.48419435470533145
857,1991_5350502.02,0.9763227895449272
858,1991_5350503.00,0.013522188028870516
859,1991_5350504.00,1.454474316548742
860,1991_5350505.01,3.3777536498346357
861,1991_5350505.02,3.06768232992794
862,1991_5350506.00,3.2674259207117737
863,1991_5350507.00,1.6295454749810232
864,1991_5350508.00,0.9202840788105098
865,1991_5350509.01,0.705848287561586
866,1991_5350509.02,2.549107970058886
867,1991_5350510.00,2.1234132108856736
868,1991_5350511.01,-1.0468824530000396
869,1991_5350511.02,0.16453294437170501
870,1991_5350512.00,-0.564063519724499
871,1991_5350513.01,1.7217165965027759
872,1991_5350513.02,-0.7415077021758688
873,1991_5350513.03,-0.9952502808437057
874,1991_5350513.04,0.9171421810523053
875,1991_5350514.01,0.6533530804298993
876,1991_5350514.02,0.6533530804298993
877,1991_5350515.01,1.543468813600334
878,1991_5350515.02,1.149093487082661
879,1991_5350516.01,2.079584777059875
880,1991_5350516.02,1.6790573816506542
881,1991_5350516.03,0.35047421946212787
882,1991_5350516.04,-0.5382983158259116
883,1991_5350516.05,0.6576663741070156
884,1991_5350516.06,0.6068076395435262
885,1991_5350516.08,-0.5711331190604221
886,1991_5350516.09,1.4174057416088384
887,1991_5350516.11,2.4288260276924722
888,1991_5350516.16,1.0456102149802227
889,1991_5350516.17,1.9131854988143517
890,1991_5350516.18,1.9131854988143517
892,1991_5350516.21,2.1747057303866413
893,1991_5350516.22,2.1629719138205146
894,1991_5350516.23,2.1747057303866413
895,1991_5350516.24,1.3913247895097662
896,1991_5350516.25,1.3913247895097662
897,1991_5350516.26,1.3913247895097662
901,1991_5350516.31,2.187336223463156
902,1991_5350516.32,0.7800250459514475
903,1991_5350516.37,0.968896527563152
904,1991_5350516.38,0.968896527563152
905,1991_5350516.39,2.1169938175639946
909,1991_5350516.43,1.386598729112621
910,1991_5350516.44,1.386598729112621
911,1991_5350516.46,1.386598729112621
912,1991_5350516.47,1.386598729112621
913,1991_5350516.48,1.386598729112621
915,1991_5350517.00,1.4734469218282122
916,1991_5350518.00,-1.1782406041961075
917,1991_5350519.00,0.0829638513018971
918,1991_5350520.01,-0.5938710250882937
919,1991_5350520.02,-0.754476043586626
920,1991_5350520.05,-1.2682607754870971
921,1991_5350520.07,-0.5588459212969156
922,1991_5350520.08,-0.5588459212969156
923,1991_5350520.09,-1.2682607754871011
925,1991_5350521.01,-0.1584144756709551
926,1991_5350521.02,0.7973749541225102
927,1991_5350521.03,-0.8832136625472287
928,1991_5350521.04,-0.06247737697331909
929,1991_5350521.05,-0.46658446231362505
930,1991_5350521.06,-1.0885795795034723
931,1991_5350522.00,0.7509729945353288
932,1991_5350523.00,-0.054009670961786695
933,1991_5350524.01,-1.1697048563843409
934,1991_5350524.02,0.2770213643589256
935,1991_5350525.01,-1.2162668619575903
936,1991_5350525.02,0.04852546245209676
937,1991_5350526.01,-2.489470744935479
938,1991_5350526.02,-0.10121770543264091
939,1991_5350527.01,-0.017764294772380243
940,1991_5350527.02,1.5585868358997266
941,1991_5350527.03,0.5698707759367803
942,1991_5350527.04,1.6748966760826562
943,1991_5350527.05,1.1479601244130477
944,1991_5350527.06,0.5071690239546779
945,1991_5350527.07,-0.017671692942904993
946,1991_5350527.08,0.7358360892427404
947,1991_5350527.09,0.6967428274406756
948,1991_5350528.01,1.8304421369276627
949,1991_5350528.02,0.6463093583623368
951,1991_5350528.11,0.24662557750201217
952,1991_5350528.12,1.4474517203156336
953,1991_5350528.13,1.4474517203156336
954,1991_5350528.15,0.7800250459514475
955,1991_5350528.16,0.7800250459514475
956,1991_5350528.18,0.7800250459514475
957,1991_5350528.19,0.7800250459514475
959,1991_5350528.21,0.8521613272468371
960,1991_5350528.22,0.8521613272468371
961,1991_5350528.24,0.4749163476374274
962,1991_5350528.25,0.4749163476374274
963,1991_5350528.26,0.4749163476374274
964,1991_5350528.31,0.24202123177830928
965,1991_5350528.32,0.4749163476374274
966,1991_5350528.33,0.4749163476374274
967,1991_5350528.34,0.4749163476374274
968,1991_5350528.35,0.4749163476374274
969,1991_5350528.36,0.24202123177830928
970,1991_5350528.37,0.24202123177830928
971,1991_5350528.39,0.24202123177830928
973,1991_5350528.41,0.43951583666143723
974,1991_5350528.42,0.7800250459514475
975,1991_5350528.43,0.7800250459514475
976,1991_5350528.44,1.568683679192875
977,1991_5350528.45,1.568683679192875
978,1991_5350528.46,0.7800250459514475
979,1991_5350528.47,1.220931327763021
980,1991_5350528.48,0.24202123177830928
981,1991_5350528.49,0.24202123177830928
982,1991_5350529.01,-0.4827654039823812
983,1991_5350529.02,-1.220195252441982
984,1991_5350530.01,-1.0668684770929993
985,1991_5350530.02,-1.0668684770929993
986,1991_5350531.01,-1.279754077308
987,1991_5350531.02,0.015255042900388345
988,1991_5350532.01,-0.4343626690002362
989,1991_5350532.02,-1.9070589288798874
990,1991_5350540.01,-0.4631929560964811
991,1991_5350540.02,-0.46316852384014795
992,1991_5350550.01,1.8061462074860462
993,1991_5350550.02,0.8283725133584023
994,1991_5350560.00,0.8866522115799553
995,1991_5350561.00,1.043929635167132
996,1991_5350562.02,1.9136470776460672
997,1991_5350562.03,0.7286487856720134
998,1991_5350562.04,1.3956127108103877
999,1991_5350562.05,0.22960467677964166
1000,1991_5350562.06,2.08656925504445
1001,1991_5350562.07,1.3310422289913688
1002,1991_5350562.08,-0.06889043036813286
1003,1991_5350562.09,1.039239723246489
1004,1991_5350562.11,1.1375566080157917
1005,1991_5350562.12,-0.24036029292620575
1006,1991_5350562.13,-0.24036029292620575
1007,1991_5350562.14,1.7614150919247749
1008,1991_5350562.15,1.7614150919247749
1009,1991_5350563.01,-1.8774184046135234
1010,1991_5350563.02,1.165023148759023
1011,1991_5350564.01,1.0623344655971259
1012,1991_5350564.02,0.0723036542938449
1013,1991_5350570.01,-0.43644351651158164
1014,1991_5350570.02,2.646670737833113
1015,1991_5350571.01,-1.6022938166509397
1016,1991_5350571.02,1.5071260134335906
1017,1991_5350572.01,0.32582904224245257
1018,1991_5350572.04,0.12268593632973117
1019,1991_5350572.05,0.12268593632973117
1020,1991_5350572.07,0.6103884086453722
1021,1991_5350572.08,0.6103884086453722
1022,1991_5350572.09,0.6103884086453722
1024,1991_5350573.03,0.3261113995767692
1025,1991_5350573.05,1.190000210499035
1027,1991_5350573.07,0.4630131585130109
1028,1991_5350573.09,1.190000210499035
1031,1991_5350574.00,0.6433407902572198
1032,1991_5350575.01,-0.32903091487085223
1033,1991_5350575.02,0.26084882151067973
1034,1991_5350575.03,0.3159311435211977
1035,1991_5350575.04,0.3223103128342798
1036,1991_5350575.05,0.14500438198193816
1037,1991_5350575.07,0.3538273355351525
1038,1991_5350575.08,0.3538273355351525
1039,1991_5350576.04,2.9347373334763955
1040,1991_5350576.05,0.5575227943501242
1041,1991_5350576.06,1.2108254265655
1042,1991_5350576.07,1.2571602064791096
1043,1991_5350576.09,1.9748459555615012
1045,1991_5350576.16,1.451567049031349
1046,1991_5350576.17,1.451567049031349
1048,1991_5350576.22,1.451567049031349
1049,1991_5350576.24,1.451567049031349
1050,1991_5350576.29,1.9047939101389475
1051,1991_5350576.31,1.6010815662081825
1052,1991_5350576.32,1.9748459555615012
1053,1991_5350576.33,1.9748459555615012
1056,1991_5350576.41,1.9047939101389475
1057,1991_5350576.42,1.9047939101389475
1058,1991_5350576.43,1.9047939101389475
1059,1991_5350576.44,1.9047939101389475
1060,1991_5350576.45,1.451567049031349
1061,1991_5350576.46,1.451567049031349
1062,1991_5350576.47,1.451567049031349
1063,1991_5350576.49,1.9047939101389475
1065,1991_5350576.52,1.9047939101389475
1066,1991_5350576.53,1.9047939101389475
1067,1991_5350576.54,1.451567049031347
1068,1991_5350576.55,1.451567049031349
1069,1991_5350576.56,1.451567049031349
1070,1991_5350576.57,1.451567049031349
1071,1991_5350576.58,1.451567049031347
1072,1991_5350576.59,1.451567049031349
1074,1991_5350576.61,1.451567049031349
1075,1991_5350576.62,1.451567049031349
1076,1991_5350576.63,1.451567049031349
1077,1991_5350576.64,1.451567049031349
1078,1991_5350576.65,1.451567049031349
1079,1991_5350576.66,1.451567049031349
1080,1991_5350576.67,1.451567049031349
1081,1991_5350576.68,1.451567049031349
1082,1991_5350576.69,1.451567049031349
1084,1991_5350576.71,1.9047939101389475
1085,1991_5350576.72,1.9047939101389475
1086,1991_5350585.02,1.0287081158851255
1087,1991_5350585.03,1.4050472811236698
1088,1991_5350585.05,2.03550626464984
1089,1991_5350585.07,2.6837620174419303
1090,1991_5350585.08,2.6837620174419303
1091,1991_5350585.09,2.03550626464984
1093,1991_5350586.01,1.6010815662081825
1094,1991_5350586.02,1.6010815662081825
1095,1991_5350587.01,2.2696582369862734
1096,1991_5350587.02,2.2522170351048123
1097,1991_5350600.01,3.251055357218856
1098,1991_5350600.02,2.04717547512072
1099,1991_5350601.00,3.0872694454022493
1100,1991_5350602.00,2.826674188555571
1101,1991_5350603.00,-0.5745491794891554
1102,1991_5350604.00,2.146261210707063
1103,1991_5350605.00,1.71721593047346
1104,1991_5350606.00,0.25257432938069624
1105,1991_5350607.00,1.9186067226935932
1106,1991_5350608.00,0.8747137383627954
1107,1991_5350609.00,2.736874144274953
1108,1991_5350610.02,2.6146396141897017
1109,1991_5350610.03,1.7032776130923184
1110,1991_5350610.04,1.7032776130923184
1111,1991_5350611.00,2.0200981300488823
1113,1991_5350612.03,2.0687691662584244
1114,1991_5350612.05,2.4347383350865104
1115,1991_5350612.08,1.7845553987178435
1117,1991_5350612.11,1.8613597240310666
1118,1991_5350612.12,1.8613597240310666
1119,1991_5350612.13,2.198467790084682
1120,1991_5350612.14,2.198467790084682
1128,1991_5350612.24,2.7220335755265017
1129,1991_5350612.25,2.7220335755265017
1130,1991_5350612.26,1.7087323068339384
1131,1991_5350612.27,1.7087323068339384
1132,1991_5350613.01,1.6705024822784706
1133,1991_5350613.03,0.9774153350547813
1134,1991_5350613.04,0.9774153350547813
1135,1991_5350614.01,2.324541329178573
1136,1991_5350614.02,2.324541329178573
1137,1991_5350615.00,1.2390726344901741
1138,1991_5350620.01,2.104197672639718
1139,1991_5350620.05,2.104197672639718
1140,1991_5350620.06,2.104197672639718
1141,1991_5350620.07,2.104197672639718
1142,1991_5350620.08,2.104197672639718
1143,1991_5350620.09,2.104197672639718
1145,1991_5350620.11,2.104197672639718
1146,1991_5350620.12,2.104197672639718
1147,1991_5350620.13,2.104197672639718
1148,1991_5350621.00,2.158408249878207
1149,1991_5350622.00,1.5392719997339035
1150,1991_5350623.00,0.23506693553498184
1151,1991_5350624.00,1.946901046271168
1152,1991_5350625.00,0.39193974300823087
1153,1991_5350626.00,1.9957038294836689
1154,1991_5350630.00,1.9304059320711418
1155,1991_5350631.02,2.1341400340379626
1156,1991_5350631.03,2.1341400340379626
1157,1991_5350631.04,2.1341400340379626
1158,1991_5350632.00,1.9500694503544418
1159,1991_5350633.00,-0.05783777265264801
1160,1991_5350634.01,1.805455291697517
1161,1991_5350634.02,1.805455291697517
1162,1991_5350635.00,0.6725572219184053
1163,1991_5350636.00,1.4589168601787652
1164,1991_5350637.00,1.8355342277017275
1165,1991_5350638.00,0.4736682754341133
1166,1991_5350639.00,1.68520082712775
1167,1991_5350800.01,0.5770652664273433
1168,1991_5350800.02,1.0948036220593313
1169,1991_5350801.01,1.3669623036217056
1170,1991_5350801.02,1.8354695099370775
1171,1991_5350802.01,1.8809304947441168
1172,1991_5350802.02,1.8809304947441168
1173,1991_5350803.03,1.6709161182337922
1174,1991_5350803.04,1.670916118233788
1175,1991_5350803.05,2.627561635347081
1176,1991_5350803.06,2.627561635347081
1177,1991_5350804.01,2.9377051787625246
1178,1991_5350804.05,2.1872250383877057
1179,1991_5350804.06,0.5369617524999412
1180,1991_5350804.07,0.5369617524999412
1181,1991_5350804.08,1.7019154886583039
1183,1991_5350804.11,1.2076717173054796
1184,1991_5350804.12,1.7019154886583039
1185,1991_5350804.13,1.7019154886583039
1186,1991_5350805.04,1.0856813907828393
1187,1991_5350805.06,1.0856813907828393
1188,1991_5350805.09,1.0856813907828393
1190,1991_5350805.12,1.5978477268512707
1191,1991_5350805.14,1.8742251095900995
1192,1991_5350805.15,1.0856813907828393
1193,1991_5350805.16,1.3398235191232022
1194,1991_5350805.17,1.3232252346438589
1195,1991_5350805.18,1.8634784533464668
1196,1991_5350805.19,1.8634784533464668
1198,1991_5350805.21,1.0856813907828393
1199,1991_5350806.00,1.8742251095900995
1200,1991_5350807.00,0.29825978603242975
1201,1991_5350810.01,-1.2502573179960925
1202,1991_5350810.02,1.2479040468381777
1203,1991_5350810.03,1.8050645468321753
1204,1991_5350810.04,1.2063957379170387
1205,1991_5350810.05,2.765992189207109
1206,1991_5350811.00,-0.634848142197683
1207,1991_5350812.00,0.9781555326534904
1208,1991_5350820.03,1.3367392199413037
1209,1991_5350820.04,1.3367392199413037
1210,1991_5350820.05,1.3367392199413037
1211,1991_5350820.06,1.3367392199413037
1212,1991_5350820.07,1.3367392199413037
1213,1991_5350830.00,2.234983054527076
1214,1991_5350831.01,1.2414869200860552
1215,1991_5350831.02,1.2414869200860552
1216,1991_5350832.00,1.8667341310112358
1487,1996_5350001.00,-5.985683509489172
1488,1996_5350002.00,-2.1146068486236667
1490,1996_5350004.00,-6.587962329710537
1491,1996_5350005.00,-6.640160197808918
1493,1996_5350007.01,-3.834840842337235
1494,1996_5350007.02,-5.493374019392778
1495,1996_5350008.01,-6.592730366954744
1496,1996_5350008.02,-6.592730366954744
1498,1996_5350010.01,-3.4522126987464854
1499,1996_5350010.02,-3.4522126987464854
1500,1996_5350011.00,-3.4143669827674077
1501,1996_5350012.01,-0.3369474880028252
1502,1996_5350012.03,-0.3369474880028252
1503,1996_5350012.04,-0.3369474880028252
1504,1996_5350013.01,0.6254401343395851
1505,1996_5350013.02,0.6254401343395851
1506,1996_5350014.00,2.220833120192894
1507,1996_5350015.00,1.0038211664489827
1509,1996_5350017.00,-2.5657915906164157
1510,1996_5350018.00,-4.231572363512329
1511,1996_5350019.00,-5.042094014916172
1513,1996_5350021.00,-0.2985478942148231
1514,1996_5350022.00,0.7847911603718801
1515,1996_5350023.00,1.6649595967872588
1516,1996_5350024.00,-0.1273968282650331
1517,1996_5350025.00,-1.5876996773182046
1518,1996_5350026.00,-4.520217561073463
1519,1996_5350027.00,-3.290446279525786
1520,1996_5350028.01,-3.006561108072667
1521,1996_5350028.02,-3.006561108072667
1522,1996_5350029.00,-4.599944965024886
1523,1996_5350030.00,-8.24919886662283
1524,1996_5350031.00,-9.151515849538045
1525,1996_5350032.00,-5.947559343904043
1526,1996_5350033.00,-7.235002144757158
1527,1996_5350034.01,-4.1453550270092485
1528,1996_5350034.02,-4.1453550270092485
1529,1996_5350035.00,-2.236883672906426
1530,1996_5350036.00,-4.233997535643254
1531,1996_5350037.00,-3.694180774928949
1532,1996_5350038.00,-7.88652414561567
1533,1996_5350039.00,-6.777253794228319
1534,1996_5350040.00,-4.006011379912988
1535,1996_5350041.00,-3.214977414443206
1536,1996_5350042.00,-2.5628875510297653
1537,1996_5350043.00,-3.512303126268811
1538,1996_5350044.00,-2.760639410987409
1539,1996_5350045.00,-3.432571407861758
1540,1996_5350046.00,-4.363897710678206
1541,1996_5350047.02,-4.532053572048205
1542,1996_5350047.03,-4.532053572048205
1543,1996_5350047.04,-4.532053572048205
1544,1996_5350048.00,-3.734446121163027
1545,1996_5350049.00,-1.8173087018861167
1546,1996_5350050.01,0.904434720064384
1547,1996_5350050.03,-0.607040289017943
1548,1996_5350050.04,-0.607040289017943
1549,1996_5350051.00,-0.2795803598123156
1550,1996_5350052.00,-2.3439173803008324
1551,1996_5350053.00,-3.743293576823497
1552,1996_5350054.00,-3.1469216178205364
1553,1996_5350055.00,-2.8531584093455584
1554,1996_5350056.00,-2.7177535114290445
1555,1996_5350057.00,-2.2754055209382127
1556,1996_5350058.00,-2.390735855632424
1557,1996_5350059.00,-2.70307122612243
1558,1996_5350060.00,-2.781109336645162
1559,1996_5350061.00,-2.781109336645162
1560,1996_5350062.01,-1.4927710513541814
1561,1996_5350062.02,-1.4927710513541814
1562,1996_5350063.03,-4.291973977225758
1563,1996_5350063.04,-4.291973977225758
1564,1996_5350063.05,-3.6909363110637607
